a1,a2,max_a3,min_a3,max_obs,min_obs,dist
0.0,0.0,3.577708763999664,2.683281572999748,2.9999999994689257,4.097373618637936e-09,0.8944271909999157
0.0,0.3651483716701107,3.577708763999664,2.683281572999748,2.999323221433888,9.314117990439534e-17,0.8944271909999157
0.0,0.7302967433402215,3.577708763999664,2.683281572999748,2.9886667333539423,1.739822139558202e-16,0.8944271909999157
0.0,1.0954451150103324,3.577708763999664,2.683281572999748,2.940517953354062,4.454257341738647e-06,0.8944271909999157
0.0,1.460593486680443,3.577708763999664,2.683281572999748,2.815373604161199,0.0072677414176255,0.8944271909999157
0.0,1.8257418583505536,2.683281572999748,1.788854381999832,1.740139853597083,6.200679191950004e-05,0.8944271909999162
0.0,2.1908902300206647,0.894427190999916,0.0,0.8762085717213416,0.0039284271119175,0.894427190999916
0.0,2.5560386016907755,8.94427190999916,0.0,0.8127469038911421,,8.94427190999916
0.0,2.921186973360886,8.94427190999916,0.0,1.5333634955680662,,8.94427190999916
0.0,3.286335345030997,8.94427190999916,0.0,1.4503384563810238,,8.94427190999916
0.0,3.651483716701108,8.94427190999916,0.0,1.7779594954879907,,8.94427190999916
0.2309401076758503,0.0,3.577708763999664,2.683281572999748,2.999999969353708,5.2191816836130306e-17,0.8944271909999157
0.2309401076758503,0.3651483716701107,3.577708763999664,2.683281572999748,2.999411079076715,8.824997969632442e-17,0.8944271909999157
0.2309401076758503,0.7302967433402215,3.577708763999664,2.683281572999748,2.988617074507166,1.237951617099984e-16,0.8944271909999157
0.2309401076758503,1.0954451150103324,3.577708763999664,2.683281572999748,2.938653347419813,1.2361178734497024e-16,0.8944271909999157
0.2309401076758503,1.460593486680443,3.577708763999664,2.683281572999748,2.807923968689621,2.332756958127508e-16,0.8944271909999157
0.2309401076758503,1.8257418583505536,2.683281572999748,1.788854381999832,1.1215778492977613,1.231664022541296e-16,0.8944271909999162
0.2309401076758503,2.1908902300206647,2.683281572999748,1.788854381999832,1.5132688267797323,5.227967758531927e-16,0.8944271909999162
0.2309401076758503,2.5560386016907755,2.683281572999748,1.788854381999832,1.6555491508114224,1.082192008047456e-15,0.8944271909999162
0.2309401076758503,2.921186973360886,0.0,1.788854381999832,1.6525843202824533,2.909423260087168e-13,1.788854381999832
0.2309401076758503,3.286335345030997,0.0,1.788854381999832,1.7728800149591528,3.620448646019098e-16,1.788854381999832
0.2309401076758503,3.651483716701108,8.94427190999916,0.0,1.7852273103676115,,8.94427190999916
0.4618802153517006,0.0,3.577708763999664,2.683281572999748,2.999982976011676,5.4212640652333355e-17,0.8944271909999157
0.4618802153517006,0.3651483716701107,3.577708763999664,2.683281572999748,2.999583253284429,1.0909047245765967e-16,0.8944271909999157
0.4618802153517006,0.7302967433402215,3.577708763999664,2.683281572999748,2.9879026607916006,1.259856786900597e-16,0.8944271909999157
0.4618802153517006,1.0954451150103324,3.577708763999664,2.683281572999748,2.924369608477598,1.6368925459363415e-16,0.8944271909999157
0.4618802153517006,1.460593486680443,3.577708763999664,2.683281572999748,2.7770888318611093,1.2475928206407323e-16,0.8944271909999157
0.4618802153517006,1.8257418583505536,3.577708763999664,2.683281572999748,2.470779044165782,1.4648354798609372e-15,0.8944271909999157
0.4618802153517006,2.1908902300206647,2.683281572999748,1.788854381999832,1.150942566216515,4.599324700126339e-16,0.8944271909999162
0.4618802153517006,2.5560386016907755,2.683281572999748,1.788854381999832,1.4248698621488152,3.2763065010582804e-14,0.8944271909999162
0.4618802153517006,2.921186973360886,1.788854381999832,0.894427190999916,1.0947609937171543,1.1614072409919977e-15,0.894427190999916
0.4618802153517006,3.286335345030997,2.683281572999748,1.788854381999832,1.6900753495546703,2.7224006610863353e-13,0.8944271909999162
0.4618802153517006,3.651483716701108,0.0,0.894427190999916,1.1839851392391738,1.5265519358976736e-15,0.894427190999916
0.6928203230275509,0.0,3.577708763999664,2.683281572999748,2.999962653518148,3.3192612180089177e-17,0.8944271909999157
0.6928203230275509,0.3651483716701107,3.577708763999664,2.683281572999748,2.999258798681926,6.151209022993315e-17,0.8944271909999157
0.6928203230275509,0.7302967433402215,3.577708763999664,2.683281572999748,2.982412840078037,1.797254626139226e-16,0.8944271909999157
0.6928203230275509,1.0954451150103324,3.577708763999664,2.683281572999748,2.882037359318242,2.909475358356729e-16,0.8944271909999157
0.6928203230275509,1.460593486680443,3.577708763999664,2.683281572999748,2.6488484589928256,1.6991835266788706e-16,0.8944271909999157
0.6928203230275509,1.8257418583505536,3.577708763999664,2.683281572999748,2.1806131602923857,4.208432007466436e-16,0.8944271909999157
0.6928203230275509,2.1908902300206647,2.683281572999748,1.788854381999832,1.1935653631260887,1.6470276228962526e-15,0.8944271909999162
0.6928203230275509,2.5560386016907755,2.683281572999748,1.788854381999832,1.0024166281882003,8.852107160269845e-15,0.8944271909999162
0.6928203230275509,2.921186973360886,2.683281572999748,1.788854381999832,1.4304637970283582,8.600071909410275e-13,0.8944271909999162
0.6928203230275509,3.286335345030997,8.94427190999916,0.0,0.3222758281904309,,8.94427190999916
0.6928203230275509,3.651483716701108,1.788854381999832,0.894427190999916,1.3712159767176286,7.342738688592078e-15,0.894427190999916
0.9237604307034012,0.0,4.47213595499958,3.577708763999664,2.999969835417322,2.7964847885337287e-16,0.8944271909999157
0.9237604307034012,0.3651483716701107,4.47213595499958,3.577708763999664,2.999491393634546,1.1124096744803964e-16,0.8944271909999157
0.9237604307034012,0.7302967433402215,4.47213595499958,3.577708763999664,2.992332319239607,7.312168427091261e-17,0.8944271909999157
0.9237604307034012,1.0954451150103324,4.47213595499958,3.577708763999664,2.954097790889385,1.7485867449857742e-16,0.8944271909999157
0.9237604307034012,1.460593486680443,4.47213595499958,3.577708763999664,2.8647366562120675,1.162660048594455e-15,0.8944271909999157
0.9237604307034012,1.8257418583505536,4.47213595499958,3.577708763999664,2.7045844791260847,2.419692510850637e-15,0.8944271909999157
0.9237604307034012,2.1908902300206647,3.577708763999664,2.683281572999748,1.4369411862909791,6.09338912096405e-16,0.8944271909999157
0.9237604307034012,2.5560386016907755,2.683281572999748,1.788854381999832,1.146673422624026,9.726794936037207e-15,0.8944271909999162
0.9237604307034012,2.921186973360886,2.683281572999748,1.788854381999832,1.5346072726609057,1.6294704609458052e-14,0.8944271909999162
0.9237604307034012,3.286335345030997,2.683281572999748,1.788854381999832,1.263313134353052,1.340565301824271e-13,0.8944271909999162
0.9237604307034012,3.651483716701108,1.788854381999832,0.894427190999916,1.0410844334207936,8.798001087877306e-15,0.894427190999916
1.1547005383792517,0.0,4.47213595499958,3.577708763999664,2.999695091694973,4.025253712819053e-17,0.8944271909999157
1.1547005383792517,0.3651483716701107,4.47213595499958,3.577708763999664,2.9987429161810257,1.2523517752594146e-16,0.8944271909999157
1.1547005383792517,0.7302967433402215,4.47213595499958,3.577708763999664,2.980223205898185,3.136224244124406e-17,0.8944271909999157
1.1547005383792517,1.0954451150103324,4.47213595499958,3.577708763999664,2.915083586211385,1.214476408234609e-16,0.8944271909999157
1.1547005383792517,1.460593486680443,4.47213595499958,3.577708763999664,2.767571661605218,1.2730565969035803e-16,0.8944271909999157
1.1547005383792517,1.8257418583505536,4.47213595499958,3.577708763999664,1.2855578804247922,2.4032742279920565e-16,0.8944271909999157
1.1547005383792517,2.1908902300206647,4.47213595499958,3.577708763999664,1.7311249842559764,7.726825911069643e-16,0.8944271909999157
1.1547005383792517,2.5560386016907755,3.577708763999664,2.683281572999748,1.1439626097746587,1.0409833509297122e-14,0.8944271909999157
1.1547005383792517,2.921186973360886,2.683281572999748,1.788854381999832,1.084080013361507,2.7158651357705495e-14,0.8944271909999162
1.1547005383792517,3.286335345030997,1.788854381999832,0.894427190999916,1.2419641407745174,5.9631135846509954e-15,0.894427190999916
1.1547005383792517,3.651483716701108,1.788854381999832,0.894427190999916,0.6412793816676039,2.8658218031640365e-14,0.894427190999916
1.3856406460551018,0.0,5.366563145999496,4.47213595499958,2.9996115314446543,9.465651216859122e-17,0.8944271909999166
1.3856406460551018,0.3651483716701107,5.366563145999496,4.47213595499958,2.999389291307511,1.347411560956179e-16,0.8944271909999166
1.3856406460551018,0.7302967433402215,5.366563145999496,4.47213595499958,2.9947306626355426,1.0538805164774955e-16,0.8944271909999166
1.3856406460551018,1.0954451150103324,5.366563145999496,4.47213595499958,2.967205288612841,6.055488567218638e-17,0.8944271909999166
1.3856406460551018,1.460593486680443,5.366563145999496,4.47213595499958,2.8963890962574905,1.7705373907537668e-16,0.8944271909999166
1.3856406460551018,1.8257418583505536,5.366563145999496,4.47213595499958,2.769278818063243,3.0548970736846904e-16,0.8944271909999166
1.3856406460551018,2.1908902300206647,5.366563145999496,4.47213595499958,2.571080707019898,1.5457284593224738e-15,0.8944271909999166
1.3856406460551018,2.5560386016907755,4.47213595499958,3.577708763999664,1.1450314746080033,4.770495650292366e-16,0.8944271909999157
1.3856406460551018,2.921186973360886,3.577708763999664,2.683281572999748,0.9161072237740946,2.0745251184871867e-15,0.8944271909999157
1.3856406460551018,3.286335345030997,2.683281572999748,1.788854381999832,1.0086770690060427,4.056420422716393e-14,0.8944271909999162
1.3856406460551018,3.651483716701108,8.94427190999916,0.0,0.9976759128025914,,8.94427190999916
1.616580753730952,0.0,5.366563145999496,4.47213595499958,2.9977885347263453,4.576501021829653e-17,0.8944271909999166
1.616580753730952,0.3651483716701107,5.366563145999496,4.47213595499958,2.9978867792504427,3.116723998045562e-16,0.8944271909999166
1.616580753730952,0.7302967433402215,5.366563145999496,4.47213595499958,2.983299847608495,1.0005043241681623e-16,0.8944271909999166
1.616580753730952,1.0954451150103324,5.366563145999496,4.47213595499958,2.9309090858812192,1.2380980397567427e-16,0.8944271909999166
1.616580753730952,1.460593486680443,6.260990336999412,5.366563145999496,2.94752318179739,2.6513116807672163e-16,0.8944271909999157
1.616580753730952,1.8257418583505536,6.260990336999412,5.366563145999496,2.879677299759462,4.513693289179543e-16,0.8944271909999157
1.616580753730952,2.1908902300206647,6.260990336999412,5.366563145999496,2.772669173672084,4.6906542313003526e-14,0.8944271909999157
1.616580753730952,2.5560386016907755,5.366563145999496,4.47213595499958,1.334857371675506,1.0675025574009073e-15,0.8944271909999166
1.616580753730952,2.921186973360886,5.366563145999496,4.47213595499958,1.6015381747087971,7.540702051023025e-16,0.8944271909999166
1.616580753730952,3.286335345030997,3.577708763999664,2.683281572999748,0.718031602324437,9.60742914585123e-14,0.8944271909999157
1.616580753730952,3.651483716701108,2.683281572999748,1.788854381999832,0.928159996255259,5.920734900348222e-14,0.8944271909999162
1.8475208614068024,0.0,6.260990336999412,5.366563145999496,2.997810337746113,2.4817058262442904e-16,0.8944271909999157
1.8475208614068024,0.3651483716701107,6.260990336999412,5.366563145999496,2.9981211826933123,1.4415634445807435e-16,0.8944271909999157
1.8475208614068024,0.7302967433402215,6.260990336999412,5.366563145999496,2.9958947586212674,1.814987066512886e-16,0.8944271909999157
1.8475208614068024,1.0954451150103324,6.260990336999412,5.366563145999496,2.981560404657499,2.426076726689666e-16,0.8944271909999157
1.8475208614068024,1.460593486680443,6.260990336999412,5.366563145999496,2.9195873001367465,4.316833345830397e-16,0.8944271909999157
1.8475208614068024,1.8257418583505536,6.260990336999412,5.366563145999496,2.800552962834145,2.1800990592018942e-16,0.8944271909999157
1.8475208614068024,2.1908902300206647,6.260990336999412,5.366563145999496,2.6164820255433425,9.070674364420384e-16,0.8944271909999157
1.8475208614068024,2.5560386016907755,6.260990336999412,5.366563145999496,2.2729477569768277,1.4148525599418233e-15,0.8944271909999157
1.8475208614068024,2.921186973360886,6.260990336999412,5.366563145999496,2.006499437701434,2.146794349933219e-15,0.8944271909999157
1.8475208614068024,3.286335345030997,5.366563145999496,4.47213595499958,1.252098428042329,1.3676444574259896e-14,0.8944271909999166
1.8475208614068024,3.651483716701108,3.577708763999664,2.683281572999748,0.5564622560349507,4.243349446966755e-15,0.8944271909999157
2.0784609690826525,0.0,6.260990336999412,5.366563145999496,2.988111783072948,1.0761208582169647e-16,0.8944271909999157
2.0784609690826525,0.3651483716701107,6.260990336999412,5.366563145999496,2.9862635855970163,1.4458247247010648e-16,0.8944271909999157
2.0784609690826525,0.7302967433402215,7.155417527999328,6.260990336999412,2.9972024432091886,1.719185980419433e-16,0.8944271909999157
2.0784609690826525,1.0954451150103324,7.155417527999328,6.260990336999412,2.9900221644827605,6.780154955475471e-16,0.8944271909999157
2.0784609690826525,1.460593486680443,7.155417527999328,6.260990336999412,2.968486432584305,5.135269645238248e-16,0.8944271909999157
2.0784609690826525,1.8257418583505536,7.155417527999328,6.260990336999412,2.9041394013113755,2.4034850631388553e-16,0.8944271909999157
2.0784609690826525,2.1908902300206647,7.155417527999328,6.260990336999412,2.8002898032076,1.6202986504673237e-15,0.8944271909999157
2.0784609690826525,2.5560386016907755,7.155417527999328,6.260990336999412,2.6618362649138056,1.6245999781836036e-15,0.8944271909999157
2.0784609690826525,2.921186973360886,6.260990336999412,5.366563145999496,0.7842938258790366,1.717135369281259e-16,0.8944271909999157
2.0784609690826525,3.286335345030997,6.260990336999412,5.366563145999496,1.280808419702658,4.974909117370693e-14,0.8944271909999157
2.0784609690826525,3.651483716701108,5.366563145999496,4.47213595499958,0.960808511307287,2.5587185597279563e-15,0.8944271909999166
2.309401076758503,0.0,7.155417527999328,6.260990336999412,2.993586547098422,2.432275716139711e-16,0.8944271909999157
2.309401076758503,0.3651483716701107,7.155417527999328,6.260990336999412,2.9921259794710813,3.120950769224287e-16,0.8944271909999157
2.309401076758503,0.7302967433402215,7.155417527999328,6.260990336999412,2.9921022750875657,1.905519912358824e-16,0.8944271909999157
2.309401076758503,1.0954451150103324,7.155417527999328,6.260990336999412,2.9647465583973567,7.555796960792645e-17,0.8944271909999157
2.309401076758503,1.460593486680443,7.155417527999328,6.260990336999412,2.908987837660965,3.144786749391949e-16,0.8944271909999157
2.309401076758503,1.8257418583505536,7.155417527999328,6.260990336999412,2.804332450901283,1.0479571778508777e-15,0.8944271909999157
2.309401076758503,2.1908902300206647,8.049844718999244,7.155417527999328,2.8787147420458608,1.514407890420053e-15,0.8944271909999166
2.309401076758503,2.5560386016907755,8.049844718999244,7.155417527999328,2.7899843248637355,9.960121717227981e-14,0.8944271909999166
2.309401076758503,2.921186973360886,7.155417527999328,6.260990336999412,1.2131612288495046,5.014538923628963e-16,0.8944271909999157
2.309401076758503,3.286335345030997,7.155417527999328,6.260990336999412,1.3252495106045052,2.6427322652536918e-14,0.8944271909999157
2.309401076758503,3.651483716701108,6.260990336999412,5.366563145999496,0.6805046834301683,1.70609148466629e-15,0.8944271909999157
